electricity,sound,output_production,spindle_load,spindle_rotational_acceleration
1156.3223515046586,246.54923075022828,-2.8363819605228424,196.0979960787544,252.86392286050636
383.0369780167863,222.9827835369557,-0.008667455371099697,537.4555168742522,565.8783900169301
918.6688299362403,857.151542780892,0.5854573824959253,1182.7806095311496,271.339275975521
1150.218391002047,1072.3877857577181,-0.2398834878669045,568.7178846202585,301.95201516555716
924.8644888124857,401.6580776182803,-4.554717269806574,568.7404063143506,529.5993314929505
679.8809101473581,616.9113039987869,-2.696264217835141,160.09147095784454,120.62530872431495
692.822596998933,377.6638595444281,0.033828514467566295,846.278042827843,492.603947886001
711.5681235641888,1149.2642976845834,0.22909284079543113,1005.3361557601315,232.17500024397822
479.9272851102333,364.2473360268491,-1.1525535400142504,518.2547455185772,427.1731274070023
216.5568057871501,1025.9404057535278,-3.432966606797179,290.3513961462588,565.317025259289
715.2513184257558,444.4245604630029,0.46340101644141285,243.25134713021814,526.2528253892087
888.8617680604037,869.7138967089058,0.8478982709029339,1028.9900871144127,616.0458969688768
409.74605446834573,658.7037387519612,-1.5417806798156901,1143.7072655511524,687.5142816429333
388.68344441835956,305.35360652975174,-0.6266300114974199,690.138807962879,660.6376726537418
106.02289714087031,287.3876522361616,-1.3068054385360028,395.55277416198277,657.7530761871815
1098.2443309733035,929.7353017774898,-4.587422133997249,315.12767057793826,287.0774172069371
628.7356654899008,353.4898874682008,-3.0497785397737855,576.2488984320291,151.76486472136756
1048.8363773929495,1106.9336387559824,0.18265851581296122,715.8214919719258,178.9555550607141
634.7678836741308,980.3047158168291,-0.9130623297257738,334.784257322238,649.4305727842784
1078.8654082778457,344.40043344506864,0.3782924813148607,477.165171780466,211.3837411972733
830.1531217237344,1008.5236842853162,0.8232389094820052,491.78932812438995,385.8460396752777
392.96429078504787,970.8586005731024,-2.977774609856795,735.0179666578503,124.35994965227606
417.28630692240506,624.995862278941,-2.9898332983918694,119.4614371504722,320.90558825648833
281.6686791470603,163.94689380745908,-1.0631366259257402,556.3708142799704,472.39413190701293
108.31554861156934,1081.5125148953957,-4.760868850262481,305.08149753240264,461.0507994495087
564.6503936958532,700.9761458495415,-2.4440110806493927,744.5587018951849,490.7352018071608
764.3003098113089,583.2926515064505,-0.23234191458020015,650.5444980173605,308.32730476638386
662.7877944252082,482.6578889081388,-3.4309369408186505,292.6819762398342,246.71181995295248
1173.2526429106524,174.8920840103467,0.6397361226324556,454.56199019707617,630.859171595125
1121.1992996554195,1036.800234218011,-3.5534908398481564,744.7214789159357,672.535013661943
315.3931680755105,989.595699445221,-2.905164857109691,169.6052987193792,112.47561026902942
134.7030644946683,519.1806209362001,0.9830112276824623,583.6010288152531,607.575491029738
968.0005485401053,640.1921452992096,-2.2735623120294868,984.7621357306095,258.0942264748987
1061.9556417657245,285.4747656297921,-0.10086646202523997,951.2292407067749,209.44285238940012
628.6914597380412,531.6787828212889,-2.979763797034229,1172.254378935427,130.77711474642282
524.2561649402278,363.7619165126044,-4.610578065038731,230.66440279762998,686.1566342803548
398.1613050613919,904.5554022249804,0.2974593507593506,876.3077178955072,547.5414844788937
191.81483282778748,372.28920407121126,0.7792268138326293,1058.218334251181,490.0784058145216
633.5400109635885,335.00590536778043,0.981232898088291,227.8258631822108,216.43887891362073
803.3806552573669,726.2017624117818,-2.6915512067199625,303.0432439743422,496.88890492901504
503.1826320887502,648.2998980265647,-3.815023930776438,1164.6592795015808,205.52091323562888
788.724880701228,696.751026726529,-3.355047221029018,529.4641635450184,558.4979407471827
1055.307560705924,568.137555858533,-0.655537630101974,694.4569544673873,588.4050414359713
592.7556040862514,314.8290464833227,-1.2194205219572556,1073.3879147230134,154.14895025315673
751.9002316515126,854.1152415592234,0.6328385542249344,1020.8313116286845,221.07069283253358
412.7019765302435,479.9396973524833,-3.3528672776710184,964.2073231833315,610.8926214154255
933.7522540720521,689.7148588643207,-0.8845158648718465,638.3016385119658,553.8059794175026
305.9953682015803,538.6470380513974,-2.5376128370084947,262.85214495713325,524.8096396990217
559.4069159456886,522.48119007265,-3.925556291480534,506.9159801786286,335.47528687757296
261.73699355581675,217.25760200930176,-3.9882238069668965,1048.5499761464785,423.12725712343587
191.47412984622488,295.46049772182494,0.8700012439602085,933.4416356591423,466.94299563196336
838.3150256288503,880.4299932246784,-3.6094409950683772,210.8544281094412,429.9286020038462
309.5484126462536,1195.04860443328,0.4539383161493342,889.4060294206066,311.6536218574955
986.664837063385,1039.2358218295553,-1.150937336262487,458.1437746783684,416.3617058928614
429.9917209097268,689.0558815238405,-1.6833501017182506,400.3030128880224,356.9285103296997
969.6039772188112,984.0612234966574,-4.02214902600457,126.89613752350844,480.53386824007123
648.7818495714906,1154.8026828730099,-2.420353138626006,955.5197961210567,189.90990383357456
159.9809459660721,993.5286583326633,-4.128194413131517,1126.360573433162,650.0271279412412
836.8465722626428,827.6845893291807,-1.5068404482724924,643.7614751668215,205.64569102122118
877.8842838067754,723.9286063600625,-3.255556117122145,264.0455379336757,171.12612789526094
1191.4822602179675,104.8175166619754,0.248033807252932,140.20827158305275,312.6632311774505
212.29966833291107,224.81802828567385,-4.643835200524572,1008.0495033232086,205.5906677746573
188.5911436382006,925.0688658115183,-2.9230693137326678,992.6251730364501,413.4978836467238
584.4833420657446,525.6662310616873,-3.5554513632225593,232.9425374610857,486.1060449362546
258.6865242071442,111.3593639696284,-3.9058522709658146,1161.0817963030795,267.7660850439529
269.9214473359243,204.9143085268525,0.500213404044251,458.1603566757539,169.48851373418688
222.6141431141947,1018.9913642191702,-3.69564331358285,884.2083095877942,343.73854138031356
1148.411516214225,126.00916322185246,-1.2287276609276656,797.7231814424865,629.703948896605
108.86708931073339,199.77254720000707,-2.0639225016816236,1068.586492421619,275.3163245224949
368.1595533989052,139.30690996024103,0.03726941959138075,423.8331344775073,670.1302098009663
695.3431749515105,356.66968978901286,-1.4878370117501851,934.2284344998072,308.49681300230515
716.3790051047022,1044.6168768730095,0.3490603056645252,743.1734115876192,451.5543251381518
544.3788170479866,763.3402620487609,-3.36255561142086,541.9961433093562,451.1112721506709
161.58701186047733,1048.6887511444693,-2.9294533411047636,290.2164646602631,262.203087647253
334.26887489472944,584.5602685176758,-0.6374614762097637,439.5379876622498,294.00127853632455
654.8199343141457,484.1414933311513,-4.414748385617233,585.7518217999832,222.95655007991493
708.7544334612732,172.33105353553591,-4.591791554764704,1145.3613406269194,206.07771740286358
440.66147246660023,210.55743152574473,-2.708564650239767,218.85822207026052,355.7020677103485
244.91502611816637,917.1634986927921,-2.7899328573532003,458.7568341977431,625.8495322249267
965.8979326884947,517.3573796776172,-1.8962393704567422,145.53224376021635,307.3665686448122
388.191599199972,841.3212585370047,-1.366496598289841,696.5016095516912,257.55359342232975
210.85405579143827,695.358173209753,-4.564646714103771,318.8778078106167,359.3883724324967
1134.5299721937622,178.90330004281896,-3.3002655002710917,677.4268882389913,500.6844640316725
1181.2683923598672,943.5403778294921,-2.0941806894016954,1045.888234918691,400.0287623123117
818.218921168603,513.089550900587,-3.3372616367255485,172.45863110118307,471.5746498908611
726.4417167386147,260.3827482940824,-3.3363164402549277,529.5780327999979,387.37190207423066
781.7461963349165,755.197274676565,-1.4216458834546186,147.68520091522163,297.0550484877524
1103.577676256142,713.9445086612162,0.2956241874570842,621.1262035161324,121.85436407149933
285.1812862558578,1189.088960092876,-3.841019179393289,890.502015786139,468.4195447987156
571.8560895382911,926.169249073887,-1.6124816714183785,370.3928481046795,591.2459433604874
559.0220736231539,884.8973718231499,-0.2956917622646593,563.0100743721516,488.25053290620855
386.84758740982573,170.69572324937968,-1.2418858886631838,387.9397135209103,119.7313218339159
1171.5481026679652,691.2788466702995,-1.7113196698709263,420.2450641240371,145.3222660560826
1079.1634562580775,294.19997624529196,-4.680341118048284,1003.3884902100714,349.5554881260705
835.4571419467601,877.5406221383388,-2.333993438452908,1062.311035597027,567.9641105933536
450.0220796133837,355.37903241003835,-0.11334218632179849,856.1527210116725,596.2661243524669
296.6211863863182,1006.1933416301086,-3.117937105671311,828.5640147715911,660.2232206357402
789.0648898712385,611.2592585548903,0.8271088792004613,245.33945529568732,354.7039714337217
530.5932644470579,1154.9458459226385,-1.312991645949853,653.9175141622777,600.4426099873069
224.8959067928242,115.56423157671456,-0.8791553172261719,972.2693045973713,668.4980195834886
924.626499227847,657.8666275084047,-0.933729132300273,882.6250175668248,517.8816555250773
666.8505615430433,115.3465834051473,-3.537438739181747,951.3370551955273,685.9973074179957
352.2619965743634,310.3491371483411,-0.9433593169702588,993.3783453072735,222.5574019164381
246.80775263205715,212.07333134961488,-3.789122855351451,749.7169429324478,225.4671169398682
148.89391098029267,1170.1293965272469,-1.1164624952752056,1019.8099482453781,445.63198902165976
374.3683402804646,528.6648021063934,-4.740507711560307,1075.2273226803175,550.736815712112
466.7219908386345,883.7953261670909,-4.018827786762354,254.32210629369385,352.1618216085499
591.9514202020749,1082.3682695927741,0.07273796305500979,381.73843179478087,349.7386705167327
1132.9189126733756,1109.000041891603,-4.012082959437693,781.5056801100493,211.03651406980867
675.6094022663711,1024.7311557406151,-0.5727178716023247,194.79214831314468,566.9915026564856
1145.3515629314486,483.98078166305186,-0.3706104835677895,655.5883665671497,392.69817156695257
218.64571827329863,171.4239727607619,-3.756055932756433,511.681094335244,385.1513839017804
712.285164289847,1106.4863552306672,0.17083847342771974,764.8259907891261,554.1533543745045
550.1226521437642,1166.8011040336878,-3.25049982539978,383.88940966215665,522.9956827551596
933.985951651807,813.6348590898693,0.7151603380110463,589.9192201920008,551.2243754719392
584.1620560284739,660.4491142036143,-3.3000485511237088,989.1188244032834,135.60081995178635
859.689827280459,335.18120899285634,-4.521094230947327,765.6415941863945,562.1941727368883
569.6684650314846,910.8734810323218,-1.5175024548333518,517.8105844971795,572.4667911734908
280.91876473867455,876.5490360799461,-1.2101665700692847,541.4509251456077,336.04188946689254
134.7227991678269,480.680018929895,-2.393595438944678,127.35275584540943,334.440703382989
363.23261536814414,336.24814187395805,-1.8775868421632826,293.1670012025459,687.7384862671609
1132.9804732092443,784.8914894411092,-0.922421262965601,1158.84719906404,176.27147679725786
749.9222732022928,751.145604980832,-2.489692992900477,131.96231824199512,197.99131628467745
886.8302254801272,371.89523291821536,-2.595157598349633,610.7558013032635,547.1938200883762
172.3605185844998,690.0284215501239,-0.15435037779015293,913.8202286239075,332.8731772552261
1139.1889461923392,901.067403916934,-0.1569000160484404,636.8953356573777,471.27548288998304
848.9351697090345,197.13744863668444,0.6770865886334603,912.8818020262303,441.7394079437251
690.2633134779487,760.8529796329469,-1.8775319228659955,1075.1983470298003,506.4896411683296
408.4337322489315,581.4113016716303,-1.4281941735278538,417.69245836293896,148.30766105308882
580.1061921607311,881.4837609932431,-0.22181423199789885,754.1787436999641,477.2683903757529
1086.875710006217,1190.938513620842,0.2327456884817225,963.0200647769698,218.993559911677
317.2670720124746,776.1818695392923,-1.8844900833128646,620.878865761976,453.08682565113185
131.6089745058032,655.4265809999641,-1.2302601066225458,1194.458129597126,188.34337290828606
427.61377524133354,949.6125905880057,-3.45169131435797,579.1049040291605,472.0055359277342
485.88073932524804,819.423783852839,-2.5404781549638678,416.7286440564644,342.1700893838515
208.79448729298412,1195.0952184763214,-1.611648769451718,739.8282242692882,375.30520257072504
243.55865206036395,792.2005633904407,0.9879570002786231,334.8667437305403,558.2955330512646
609.1531269428466,735.4424834724264,-2.0538305383403257,398.4706790317615,336.73838377636935
326.7012674662958,1141.8123731284538,-0.09339896149003946,353.251126120458,365.7202043724029
727.9823729788625,289.3985649357541,-2.008259539600209,164.95335565809404,625.3198388950238
1002.1820587620495,224.9294492843772,-2.324541251215532,151.52924115507818,421.8420315162576
881.472279264413,945.4899224703236,-0.136591789943169,208.74180903264875,574.4984727163529
227.3044008897622,1028.9533734218903,-4.9267864055808595,421.28791476994104,500.38147000546
269.0748695751193,432.4658821003656,-0.48789505115259146,457.3131957158875,384.70976309760437
245.33870995103229,481.6317214629946,-1.5156941425042847,784.7990093947883,293.5601436746309
602.4003307778905,699.6684747122678,-2.1737414239476336,289.6434498225392,200.7447081538986
228.9635539177878,673.3263946523297,-1.7188915195597394,965.2632028325825,625.3529349243422
344.4109699119409,315.2566074731827,-1.8922814524232128,854.8013671086975,532.7963244120106
778.0644594554963,654.7313843797596,-4.066817104647491,652.2916327860416,654.5888822646923
1112.7599901456215,799.7054748573946,-4.547451725328598,207.24821594445285,253.96327681214294
367.0455978130952,528.3821221851647,-4.4988806857013754,234.46638127881462,462.676701872482
468.31348541706745,884.3202261953311,-0.6735792080068823,781.6671275871229,644.3714358749072
981.3136585026076,939.2703985059203,-4.747045290003415,784.4590849209925,575.2283040455598
576.4844713483515,961.6073985105684,-4.319596010588297,590.3206023407843,676.5083949477327
1043.7796361127357,1188.0800752826444,-2.6384814273617843,943.9092579301496,490.60274903829855
548.690060274804,721.1561436437099,-0.4481321909783247,614.9036262306186,626.8011841751297
1044.8117006612556,736.9027127925696,-0.14702127966319445,424.2379379199412,565.6171245453945
1009.4702708938946,896.2518487821942,-2.1354006693472316,513.5645758363524,203.58751526049997
357.95591566883763,777.3575397609907,-4.69771220890297,870.8709710993514,678.6038238736368
721.7789834308572,715.2533308659014,-4.077710362448939,887.8088460955761,546.7401165370029
736.2163357449293,1144.8503474991294,0.5800665497022399,752.8455318939241,262.0778986440798
127.09916637929285,160.92734419237286,-0.5495114553700498,345.5512226602676,636.8972119687181
597.0959010112817,1007.4911003263271,-0.09597605650000385,858.0233227051607,154.10913257626174
1125.9126212481715,622.360753900531,-2.1449370828693137,1077.556261031631,242.96358944662407
1166.7085343442966,1044.313660182987,-3.9633823248512625,445.220060054461,367.67659992044617
111.81545711162273,233.9717896022059,-0.8572232780857356,561.3368020464093,168.33913704288182
967.5054664910033,631.3185248793804,-2.6925865949485788,375.45435559444786,522.3573167166679
773.1721991297986,183.84408840572064,-4.046110797285082,1175.9947752891887,612.3365118880668
771.9608418015217,277.35628856334677,-1.1891435366735879,800.9326770652266,268.0866287479516
813.4934820595479,227.80882197302537,-4.845486064430343,988.1074733144201,632.8975411774003
297.22397411973725,536.3787268332261,0.9012431375358663,575.0931909678841,649.1888388726463
1091.0211366100411,124.41494536368032,-1.6499500499633228,1118.3641874780956,197.4787590955515
829.4416672995669,1148.101413607398,-0.7252193062134937,556.7328257383202,342.21478116450055
1001.0431872481616,957.3900430423065,-1.7245078010338593,795.7674683676893,190.16323923138617
1183.3851237517633,526.8501308208138,-3.7221650258519903,901.2028597374539,303.7853098421677
236.06319630450994,798.7537352441834,-0.9336949437184914,1075.6700327833291,522.6142209457553
475.4732341282101,373.06945528537926,-3.862168075071523,351.06734599785614,265.46568861486776
306.7385398011462,1188.5599051032161,-2.064820538941473,1154.6097388828966,266.28611431378783
1071.5238151407088,761.8190476272803,-1.3995871208674027,1083.3023632850586,604.748241144767
1020.4556251007288,550.2406612539808,0.6124348065056611,594.0639275802736,507.226273560311
634.2849578197249,957.3998864879026,-1.688305247330426,208.17574594905352,605.8570514919752
131.32820170799397,213.97687553741434,-0.2722877086980875,1164.7530566810274,553.1926878506811
415.1123496347776,890.9503624144281,-2.7408492169375105,919.7902278183466,549.7793003998529
320.34622318833897,829.337017909623,0.6909256705264872,190.68226488141735,259.648177628524
652.5456645044173,1150.349879506639,-3.197763660419186,245.4030649551006,368.9326653580995
497.86654688856225,340.9938916080163,-1.061321151647217,308.835126512515,248.52647616163634
502.0294559284011,275.5709770248027,-2.9293316379844123,734.2492440456292,655.7267075899841
1193.7142495899745,725.1442713728093,-4.584320472613098,195.46125706400272,312.5105379919531
397.2052259960679,404.4018096297684,-3.9237381693263345,849.6692491545346,275.38874036508355
317.2995960748133,1181.7137674538264,-1.3142357535993368,649.7649115667787,543.2439374958899
180.79401418521633,529.1939613610396,-2.133893974476924,607.2213404620956,527.6544437964214
873.8106245106538,263.757840485419,0.9903519924207318,528.8322284162488,219.7243421270547
1189.4629025878185,655.5804700660881,0.7805152813722318,423.27179668288977,412.0779373187703
243.63316584535667,416.2362160784987,-1.3332273403553212,780.8367631524981,455.32240152999555
1194.043741364838,983.4925044453503,-4.334431464896001,945.2087449089013,286.9838136209255
710.874290784826,151.76742944251245,-2.3066212084029605,269.67879073027416,689.7340976035089
843.0808140402775,943.7306212284702,-2.601842978194119,441.1683394582368,251.9726796986805
366.1917968713481,469.8324171347181,-3.6278801475953095,725.7162883462864,150.5827964787211
415.7797455437908,152.3492379052824,0.504177912058666,1063.4972255559364,423.89992751524954
872.7518416601482,499.33898525751425,-0.9453663466593887,1056.8560072647178,562.994579251095
451.00079072270364,936.5933272172824,-1.6525708494601004,772.2364115008261,416.3160821743891
384.2990014089512,720.5284638710148,-2.348284056964598,671.6729862145818,535.5041849921768
824.857271089345,270.8465547746745,-4.979865713053567,240.8558869192839,647.9509869970315
706.7408809513521,1120.5254035349044,0.003924123060177198,217.38834385104934,382.56387824660527
253.93456481062896,642.5666822974572,0.9817515418945804,777.3417602223604,224.88964656198132
558.5980176220439,542.3258813973272,-1.4825581310917801,568.1752782136882,501.3488201521759
470.30136366298024,404.7053965571149,-4.440733258576323,453.2658173967288,571.0587389328052
104.29761728925574,736.4179047504716,0.5679258478793112,1158.1935257610448,226.97574068440872
731.8918560825048,171.5364918744929,-3.629372953802224,469.5910331760619,162.78627013444896
885.2314458652928,1019.9055421005552,-1.713372887010855,562.7531807232313,284.6824365175843
610.0119722479883,772.5284400142605,-1.9056635548993022,852.7421057953144,172.94124583431014
1184.9565012477442,1178.2408755499146,-4.649451720707902,966.4697434403126,135.83152211414455
159.1745498497312,294.25262665844343,-4.8577076756785065,441.532737094847,300.4893254856677
749.838381831689,1050.3111330529819,-4.0338876535594625,156.71216639761448,251.4094672023648
220.99372702046577,992.0627383271301,-1.7559298774243368,349.26571603641685,350.4994158676105
1009.1992589861954,542.6764405700889,-2.057167761250773,157.2075485594696,546.3455383973417
793.4153685920637,890.702852025144,-1.5568037653847027,962.368232284512,230.1308461603288
791.854988934746,783.9169756592778,0.03291632892270924,902.0349140341968,400.2403297791752
255.76847360661694,218.50089061587659,-4.8438041293269585,482.3975418846574,585.5240895555008
862.1078340627623,380.90566137121135,0.8554538927922228,573.5296409207515,264.231137328864
627.4243909317478,393.4050493911804,-1.2275429812962582,448.7812945882869,304.92050655736904
1191.8933320772128,225.42624092963024,0.5380962671902516,971.733986513708,195.80681877991725
964.9332986755891,1189.9654229713453,-4.895942456588837,536.2163748149553,376.69886409322515
1162.0646302621042,330.70237299141115,0.49594870993044937,725.4665949683822,579.7837143959384
1153.053540789844,301.0602239972128,-2.2784178111476208,949.1320094230393,265.4104837923407
219.59697331334553,692.6278321822233,-4.344329908699893,990.0163798460252,680.1293118540623
822.0395966445118,1061.2810854247546,-0.598588746264479,442.90150720817377,222.25558795981215
721.6954776283701,608.386244988273,-1.2768872079881781,512.061615749431,112.89338889691373
840.5120821334622,1084.2446757048258,-2.8645824850502146,525.4972806563312,394.4733393258043
893.4526114913245,462.7998901007768,-0.20188966537703346,609.0218674358426,332.4225928376384
693.000244446463,350.25492797604073,-0.7322703406208191,901.356287831667,586.1466053414242
918.0225081877708,572.4263069691851,-3.758414150014554,1151.3525322448115,221.54333722223038
669.2058109544057,390.418176415773,-3.2390536086984607,443.9633754866388,374.6542258826494
115.53427059126466,684.427904243901,-4.130249081239849,682.2955998418814,596.0929213677205
931.2256493389474,249.6318476546913,-3.6760275121851667,347.736874980813,516.9056773978439
